userWallet,credit_score,risk_category,total_transactions,unique_assets,days_active,repay_to_borrow_ratio,deposit_to_borrow_ratio,has_borrowed,has_repaid,has_been_liquidated,total_volume_usd,liquidation_ratio
0x0259575795db48a8dbc036ca387762c95ceee9b5,890,Very Low Risk,25,3,49.597766203703706,0.8,1.8,1,1,0,1.81681443084215e+23,0.0
0x0259dd342c7cb02ed24445342620a1a502770d48,642,Low Risk,2,2,5.4995717592592595,0.0,2.0,0,0,0,1.5128562081018554e+20,0.0
0x0259fa6d53ab21b16d8d3e95b81c99b5b74cff8b,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1070435.538215686,0.0
0x025a17b52b74fe913eb751ec001ed71bb188aaa3,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1838412.8874655797,0.0
0x025acefa3cf20e71f44ccd3b81e2c1924602c48b,883,Very Low Risk,130,6,51.90686342592593,0.20833333333333334,1.25,1,1,0,2.4252586999368073e+23,0.0
0x025b6d0137e847ba5df51e8af8508e4874d2ddbd,909,Excellent,86,5,92.17311342592592,0.17647058823529413,3.4705882352941178,1,1,1,1.734782390938612e+23,0.011627906976744186
0x025bbb8ef2d8ade3ae7b2ed26765be344d94296f,352,Medium Risk,3,2,7.903576388888889,0.0,2.0,1,0,0,1.1600869880008663e+20,0.0
0x025bc6b46c828a9cf89f036a447c269888207985,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.7709195077987786e+17,0.0
0x025cbfcaf636265ea78a5ca1bf1b688a84a3afc2,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,9.955565119591674e+16,0.0
0x025e5b9df86443eb28827645c3db2a9a36c3d670,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.7123110338736856e+16,0.0
0x025fedc5cf1f0a2317f991a0d43322f763d1c245,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.0271250790920028e+20,0.0
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,856,Very Low Risk,25,7,63.86876157407407,0.5,2.0,1,1,1,1.5783471360593694e+20,0.08
0x02615eb2838102011972e092add331d9e723448f,734,Very Low Risk,4,2,0.0008101851851851852,1.0,1.0,1,1,0,3.8510710625549377e+21,0.0
0x0262af8dff0aca22f8484e83b92d55328701ecfe,740,Very Low Risk,4,3,41.89917824074074,0.0,4.0,0,0,0,1.8347047542886737e+21,0.0
0x0263c0db809c695ddb08c0fbd4b0c5a2e41e9b1d,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1113943.9963789429,0.0
0x0263c51c0e9812f7702960c62678311867cf869f,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.7917337698688672e+17,0.0
0x026439f5f63c64472aa2a6c639003e1f5e8c8058,636,Low Risk,2,1,42.853738425925926,0.0,1.0,0,0,0,245889676.49737677,0.0
0x0264ac5bc4626a76eb59a761b1075a36c7b2b860,742,Very Low Risk,4,2,0.0012268518518518518,1.0,1.0,1,1,0,3.9060480261310864e+21,0.0
0x02662348a0c536e9444d8bc3cb6f9a5af39e3d18,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.4635514343863926e+17,0.0
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,830,Very Low Risk,14,4,58.83233796296296,0.3333333333333333,2.6666666666666665,1,1,0,1.1387333144221247e+21,0.0
0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e,879,Very Low Risk,35,5,30.44673611111111,0.0,23.0,0,0,0,4.677664446481311e+21,0.0
0x0267c58c62587e65e816d39570769fb34c9b4ab5,786,Very Low Risk,6,1,13.053101851851851,1.0,2.0,1,1,0,3626844518579.386,0.0
0x0267c774380db18ed0c9ca3e41ed086e53750480,892,Very Low Risk,53,7,127.48099537037037,0.391304347826087,0.8260869565217391,1,1,0,1.6629191166354804e+23,0.0
0x0267e55f02fcf8a26a2f5674321e02ff1971e6d3,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1148208.4458999792,0.0
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,756,Very Low Risk,9,3,76.70506944444445,0.4,0.4,1,1,0,6.509307055129918e+20,0.0
0x02688d5a7262c765ab251eedc673364e2a223f9c,660,Low Risk,3,1,27.826180555555556,0.0,2.0,0,0,0,2.1129072980828005e+21,0.0
0x0268c472991073c5b959236d916b6801e5f0ac52,643,Low Risk,2,2,6.025625,0.0,2.0,0,0,0,1.0608500453925018e+18,0.0
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,925,Excellent,54,5,38.819722222222225,0.5833333333333334,2.1666666666666665,1,1,0,2.8793394466375493e+20,0.0
0x02692deba5e6310b82cf8169058dda036cec8299,853,Very Low Risk,13,3,39.43831018518519,0.0,11.0,0,0,0,1.1344851945734963e+20,0.0
0x0269ae21dbae267fb041ee16ba8500dd0fde2f2d,1000,Excellent,29,4,65.12252314814815,8.0,4.0,1,1,0,1.7459273370383447e+22,0.0
0x026a45e4ee23f6777ef668cc21ce816e791926fa,811,Very Low Risk,10,4,34.036203703703706,0.5,3.0,1,1,0,2.4035011298717946e+19,0.0
0x026a55d367905cc892280e5ba04d64e9d745b86c,962,Excellent,127,7,120.65729166666667,0.5384615384615384,2.5384615384615383,1,1,0,6.13696597085598e+23,0.0
0x026a70d0c086a56cc9118ebd416e69cc15a0ad7b,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,14411255628.34228,0.0
0x026a94e94cc11b082cd663b9d92fd07a6d708887,836,Very Low Risk,43,2,72.02850694444444,0.5384615384615384,1.1538461538461537,1,1,0,4.908771690313267e+17,0.0
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,877,Very Low Risk,6,4,113.3265162037037,1.0,3.0,1,1,0,3.850633105146179e+20,0.0
0x026ad881fc19964d8d184b4a691d049cc59a45a6,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,13631.256176391018,0.0
0x026b3b45e33986244fbbb060d1387bc896b0da8a,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.0433826217246186e+17,0.0
0x026bdccdd3a4327905c1075ae4b90908ec027add,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.721326850008923e+19,0.0
0x026c2da77a4584478550de459a6abb848519ffe4,943,Excellent,176,5,117.65638888888888,0.673469387755102,1.4285714285714286,1,1,1,4.064913098968024e+23,0.028409090909090908
0x026cfe8238076c5500416ce21c6c3b3e00484494,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1094446.6583497874,0.0
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,842,Very Low Risk,33,3,9.12394675925926,1.0,1.5714285714285714,1,1,0,2.8001220875599137e+22,0.0
0x026d91ed039c1c67623df86c399c13deee6a9365,627,Low Risk,2,1,1.7648726851851853,0.0,2.0,0,0,0,2307297.1523216628,0.0
0x026dabd6be7ad158b76eb7a2a3d4f421f52902b6,626,Low Risk,2,1,6.356921296296297,0.0,2.0,0,0,0,115049214.43795662,0.0
0x026de7b3d021dd600438f69e49c0e34495bf0edc,921,Excellent,14,5,22.386111111111113,2.0,2.0,1,1,0,5.89662487738571e+21,0.0
0x026e0a569b23b6afac6520a977fcb83192f370f1,1000,Excellent,15,5,80.6924537037037,1.5,2.5,1,1,0,1.7659605108184821e+22,0.0
0x026f1313e8e40682321b7c819223575a18e537a6,657,Low Risk,3,1,26.095625,0.0,2.0,0,0,0,6.649476975308449e+21,0.0
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,643,Low Risk,2,2,5.93005787037037,0.0,2.0,0,0,0,9771186502824214.0,0.0
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,796,Very Low Risk,14,5,6.186388888888889,0.5,1.75,1,1,0,8.686976406928193e+21,0.0
0x02703abfdc84e7614bdc52f9e65952a8c0ac4a2a,221,High Risk,2,1,0.000625,0.0,1.0,1,0,0,1.2501761732178365e+17,0.0
0x02704afeed85438de25e9c73ca719b6940e2ae02,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,3.1242898502145874e+20,0.0
0x02706710a0bd191361d1935d74e812a9c588cd05,905,Excellent,72,5,23.454444444444444,0.6363636363636364,4.0,1,1,0,3.1705167212731983e+21,0.0
0x02708e817ac0bf55c3be213a59fbf133f1ef741e,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1573586.7671099317,0.0
0x0272af7b463992f2ede10d8f67da310ee493caec,629,Low Risk,2,1,5.055092592592593,0.0,1.0,0,0,0,220126135.34001338,0.0
0x0272c4b2d9fff2b858a0cae4ddbf162b7871bd20,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,12789.371722430371,0.0
0x0272ee737cde66c1b4d41fe77eaed028d209a477,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.6635800020000016e+16,0.0
0x027342b26e74ff005755d532f4035ec78822621b,303,Medium Risk,2,2,0.0,0.0,1.0,1,0,0,2.847452524177716e+16,0.0
0x02736d5c8dcea65539993d143a3de90cebca9c3c,958,Excellent,111,5,82.20556712962963,0.7419354838709677,1.3548387096774193,1,1,0,1.8185797274265e+23,0.0
0x02744561ef8292feec44b87d08e8961bb4e29bd8,899,Very Low Risk,43,3,69.05363425925925,0.8571428571428571,1.0,1,1,0,3.609064866874464e+22,0.0
0x02747fbebef61554592e17ef33d645a3780890b4,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.1455225603959357e+18,0.0
0x02752126b20e1ac22e068e29a12bc03d206711f4,648,Low Risk,2,1,8.763530092592593,0.0,2.0,0,0,0,2.1323726408245105e+18,0.0
0x027747771ce20e60d24344e2a62a1377960cced0,534,Low Risk,28,4,51.829791666666665,0.0,2.5714285714285716,1,0,0,4.131484960164629e+22,0.0
0x027763281d2088f8e23a42be830c244631e344ce,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1885496.8095062822,0.0
0x0277c418ad9186e3de965d28da09ca265314e6ae,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1295772.6540682858,0.0
0x027937f64f35377f87e8a8318c0370d74b456cc8,356,Medium Risk,4,1,8.12474537037037,0.0,3.0,1,0,0,5.922944255475992e+21,0.0
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.5160769284983376e+21,0.0
0x0279a66c8fc0e8437c4c3fbd428da735c830ef16,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.586759550799523e+18,0.0
0x0279ef39c3029af541cbabcf8e83afa0c96e8782,602,Low Risk,2,1,0.0034953703703703705,0.0,1.0,0,0,0,1605960.6368993423,0.0
0x0279fec16f8d9195ac8345eebd1b6786e3336519,724,Very Low Risk,4,3,66.09038194444445,0.0,3.0,0,0,0,7.774908470928416e+20,0.0
0x027a12b07a0b4f8199fea7e1b09ee9907a995390,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,16375277.562461773,0.0
0x027aa5f566399e167351f745a3bd80d8bacaa755,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0399343067914614e+18,0.0
0x027af3fec91de9714ad0540be7b03487f332238d,973,Excellent,15,5,58.45056712962963,3.0,0.0,1,1,0,1.87793871745021e+23,0.0
0x027b2fdf7b0793679acde003a5e22e17a4803fed,290,High Risk,2,1,0.0015046296296296296,0.0,1.0,1,0,0,3.390832530035299e+17,0.0
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,724,Very Low Risk,8,3,13.942893518518519,0.3333333333333333,0.6666666666666666,1,1,0,1.4832179079028211e+23,0.0
0x027be761f83937636dc3bf635e2868f8c60d4e99,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,3.6811494842843325e+18,0.0
0x027c04aae42b4143f5718ab191ef5668c268c09b,840,Very Low Risk,35,5,71.82646990740741,0.06666666666666667,1.2666666666666666,1,1,0,2.9186974477687738e+20,0.0
0x027c50af86f3e7e4663f9933e48be032720fa8ff,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0330625244845672e+18,0.0
0x027cb2d88746942364a7f8af881f3b69e9d08662,315,Medium Risk,4,2,0.03574074074074074,0.0,1.0,1,0,0,6.431120735559329e+19,0.0
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,990,Excellent,147,7,144.31208333333333,0.9696969696969697,1.4242424242424243,1,1,0,2.9849124369081657e+23,0.0
0x027e5ccac847d32be8ed742741d83a02fd9569b3,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.768440442832027e+17,0.0
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,661,Low Risk,4,2,0.008032407407407408,0.5,0.5,1,1,0,7.722986907406013e+18,0.0
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,744,Very Low Risk,4,2,0.4529398148148148,1.0,1.0,1,1,0,1.0588133926396068e+22,0.0
0x027f08f671c30de73da57a5e17c9a052e6fff567,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,3.9971877997292795e+22,0.0
0x027f4228e1c3080b77547885ca9297c2a410ce75,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0330625244845672e+18,0.0
0x027f8eb5a7e2607c679b797dcd10193f03238ae0,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,3.569089032159922e+18,0.0
0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,602,Low Risk,2,1,0.001851851851851852,0.0,1.0,0,0,0,5865782199.082971,0.0
0x027fcbfa8ac860652c516b16a2f02080917489d2,817,Very Low Risk,21,2,34.51599537037037,0.5,1.5,1,1,0,1.5409132457975254e+23,0.0
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,9.986946468020892e+22,0.0
0x02803ab2f41603f75d57ab98871baf84b0c80e90,921,Excellent,28,3,26.791817129629628,1.0,26.0,1,1,0,1.5863146031403338e+22,0.0
0x02803b28b29a24d895e523fbfa561700e01b09de,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1117495.3003059719,0.0
0x028062ffc2a94ca94e464240142c956d10fa449d,816,Very Low Risk,4,1,14.230231481481482,2.0,0.0,1,1,0,575277518718.9232,0.0
0x0280ce4e1add2b66e6fb0588976dec050c141135,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,211460654.21796855,0.0
0x0281531ebed0d369e29f29bb4295be46113e422b,1000,Excellent,105,6,86.15277777777777,1.0555555555555556,2.4444444444444446,1,1,0,2.2284344493699161e+24,0.0
0x028179cc3d6dd3e3f98086134062eb1f7236ae1b,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1904708.0513366128,0.0
0x0281817134298991d74fb31dcb3efa1e936a4c25,922,Excellent,53,5,13.366087962962963,1.1428571428571428,2.142857142857143,1,1,0,1.2270822592974556e+21,0.0
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,836,Very Low Risk,13,4,70.08701388888889,0.25,1.5,1,1,0,8.458459234914349e+20,0.0
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,891,Very Low Risk,25,5,8.93724537037037,1.0,2.3333333333333335,1,1,0,1.2641160662958135e+21,0.0
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,734,Very Low Risk,4,2,0.001736111111111111,1.0,1.0,1,1,0,4.093103018557315e+21,0.0
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,8.991524916781407e+20,0.0
0x02835133eb28375ad3e326843cf7c60ae4ee2634,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,997021.7364607068,0.0
0x02837591442503df088054033a4b4df8f2761267,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1111867.8424117726,0.0
0x028376711aef541bf1424ac8ac0aba60ec91df46,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.8219985853716703e+21,0.0
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.1542037909691402e+18,0.0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,711,Very Low Risk,6,2,5.783148148148148,0.5,1.0,1,1,0,587478813787.3315,0.0
0x0284481639f1c8e0cf1e071d644181d7ad876293,224,High Risk,2,1,0.0,0.0,1.0,1,0,0,2.6059508302143976e+16,0.0
0x028560d6943435b7e129c1872b67f36d65ce3b41,857,Very Low Risk,7,2,51.80700231481482,1.0,4.0,1,1,0,3.4705037021755086e+21,0.0
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,241,High Risk,2,2,0.0,0.0,1.0,1,0,0,5.629077099106293e+16,0.0
0x028641d71b87eb53da604565ed4fca4f7585f663,839,Very Low Risk,6,2,12.855358796296295,3.0,1.0,1,1,0,2.3348355697083985e+21,0.0
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,835,Very Low Risk,18,4,7.22119212962963,1.0,0.75,1,1,0,4.685454535844152e+21,0.0
0x028a9d6c53b9388260474435e6781c8237adf1fe,249,High Risk,4,2,0.012222222222222223,0.0,1.0,1,0,0,1.0665238378655977e+18,0.0
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1174213.0365525978,0.0
0x028b71522a2f1e60270bc545827045a6d88bb2a5,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.9656597967360035e+17,0.0
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,18299892.126483537,0.0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,845,Very Low Risk,35,4,10.231388888888889,0.8571428571428571,1.4285714285714286,1,1,0,4.118286421317554e+21,0.0
0x028bb67ffc951c70e17826a916a9364f54e11e0d,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.576872482945612e+18,0.0
0x028c0a2384ee76c564023f477b5d318a89161c16,895,Very Low Risk,21,5,32.963865740740744,0.0,13.0,0,0,0,8.354542301420776e+20,0.0
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,569,Low Risk,40,6,87.89122685185185,0.0,2.9,1,0,0,3.852089187486223e+22,0.0
0x028c6ca71aee61d84266c8ebd639e2db5800018c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1111407.2426896275,0.0
0x028d10812993bf789c9c8789316f03e1985f07f2,929,Excellent,13,3,72.99251157407407,1.0,4.0,1,1,0,2.693834643585259e+22,0.0
0x028d51a69dd481428f5f1f3b222fd7328f155403,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0049107551862991e+18,0.0
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,633,Low Risk,2,1,11.22642361111111,0.0,2.0,0,0,0,1206582.2331530321,0.0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,787,Very Low Risk,24,4,13.041921296296296,0.375,1.625,1,1,0,3.916502241841979e+23,0.0
0x028e086f46912e677b909e30500c535aa10766b9,819,Very Low Risk,17,2,21.4946875,1.0,1.6666666666666667,1,1,0,1.024405581109754e+22,0.0
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,339,Medium Risk,3,3,0.0004861111111111111,0.0,2.0,1,0,0,4.146968578822241e+16,0.0
0x028edad1e233e1d094925ee54d71368bce668f36,896,Very Low Risk,65,6,35.77815972222222,0.48,0.88,1,1,0,1.2982450130828575e+22,0.0
0x028f328c1e4ca62717b830db377ee1582bc1ece2,925,Excellent,30,5,112.41987268518518,0.3333333333333333,4.333333333333333,1,1,0,1.792347592755049e+22,0.0
0x028ff776949531aada1fe98372b0f596cf170563,818,Very Low Risk,17,1,29.16625,1.0,1.6666666666666667,1,1,0,10796350906.553488,0.0
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,627,Low Risk,2,1,1.1264814814814814,0.0,2.0,0,0,0,3.237692078065314e+18,0.0
0x029083b69bbba772dafec650c4e23f6490d93125,575,Low Risk,8,3,43.21761574074074,1.0,1.0,1,1,1,2.836173915111627e+22,0.5
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,642,Low Risk,2,1,13.311111111111112,0.0,1.0,0,0,0,204357691.01514435,0.0
0x0291f3886409579b55806283a1e3865b82d2ff74,883,Very Low Risk,16,4,74.74,0.0,13.0,0,0,0,3.2190075685484194e+22,0.0
0x02924ba1974a33fe4563a1f2b762847a2233d496,948,Excellent,14,4,8.341377314814816,2.0,5.0,1,1,0,1.6520717954501363e+22,0.0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,838,Very Low Risk,5,2,25.653217592592593,2.0,0.0,1,1,0,2.809528514258687e+21,0.0
0x0293fafe77e87627af48a55ec2129f769a9cb270,886,Very Low Risk,55,5,26.958194444444445,0.6,3.6,1,1,0,5.506240759437191e+21,0.0
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,1.254993372790879e+19,0.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,820,Very Low Risk,13,3,31.891944444444444,0.5,1.25,1,1,0,3.1351987847996778e+22,0.0
0x02948cbed87c7ac0beb2488396a3886b9f656634,282,High Risk,3,1,0.02952546296296296,0.0,0.5,1,0,0,6.278219417247621e+16,0.0
0x029540b12432897be480e69f38001b8e29ebd295,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.0096481796917102e+18,0.0
0x029571abceddd08d74c97010eba66f0a7d13c087,222,High Risk,2,1,0.0,0.0,1.0,1,0,0,3.787480401120013e+16,0.0
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,995,Excellent,27,6,105.10376157407407,1.3333333333333333,4.0,1,1,1,1.6965578464699947e+23,0.07407407407407407
0x02961914072c1aaa8e0a3c8477874b311079b800,705,Very Low Risk,16,3,9.392685185185185,0.25,2.0,1,1,1,3.345031051034675e+20,0.0625
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1108462.3716111104,0.0
0x0298b2ecdef68bc139b098461217a5b3161b69c8,608,Low Risk,1227,1,15.191909722222222,0.0,0.0,0,0,0,5.206102276875709e+24,0.0
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,901,Excellent,56,4,103.93818287037037,0.4166666666666667,2.4166666666666665,1,1,0,5.416197882141444e+21,0.0
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,749,Very Low Risk,8,2,22.21210648148148,0.6666666666666666,0.6666666666666666,1,1,0,6.323434063371072e+19,0.0
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0102517721595026e+18,0.0
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,609,Low Risk,2,1,0.47528935185185184,0.0,2.0,0,0,0,6.014486751043487e+18,0.0
0x029b56845268708b6b05a90f761ebfe15151c738,944,Excellent,42,7,48.60568287037037,0.8888888888888888,2.0,1,1,1,1.8301838578564659e+21,0.023809523809523808
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,99013697312921.75,0.0
0x029bc12540dc84ed8282d36ebc268b5762a64346,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,265815455.94101062,0.0
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,843,Very Low Risk,16,3,13.391168981481481,1.0,2.6666666666666665,1,1,0,2.185510512091832e+22,0.0
0x029c7afb648193e67014467bf18beb4cf395c879,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.4471217500052097e+20,0.0
0x029ce20ee686f00a1200b116086f90a682e30092,823,Very Low Risk,17,3,13.786793981481482,1.0,1.3333333333333333,1,1,0,1.550221789118824e+20,0.0
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,242,High Risk,2,2,0.0036342592592592594,0.0,1.0,1,0,0,1.6941537297645747e+18,0.0
0x029d81af39e6969033906aa51ba0a2e5f055fd43,909,Excellent,27,5,57.24918981481481,0.7142857142857143,1.2857142857142858,1,1,0,8.293293902312723e+20,0.0
0x029de7a8c9511978c4795beccf60553d36318cfd,924,Excellent,20,4,59.04881944444445,1.0,1.75,1,1,0,3.784830270165479e+22,0.0
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,942,Excellent,160,8,87.69274305555555,0.5789473684210527,1.605263157894737,1,1,0,2.0804950922531968e+21,0.0
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1097315.0530597586,0.0
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1111274.8754792856,0.0
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,1000,Excellent,115,7,117.50762731481481,2.95,1.1,1,1,0,2.3148440378054587e+22,0.0
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1698584524817657.8,0.0
0x02a16e93539e8043766befc1d941835ef18a77d9,830,Very Low Risk,16,7,9.234745370370371,0.75,1.25,1,1,0,6.351046636471077e+21,0.0
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,903,Excellent,366,6,51.46755787037037,0.6666666666666666,0.9487179487179487,1,1,1,8.195273356978402e+21,0.07103825136612021
0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,617,Low Risk,2,2,0.0004861111111111111,0.0,2.0,0,0,0,4.40591119721724e+21,0.0
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,932,Excellent,18,5,96.44583333333334,0.6666666666666666,3.0,1,1,0,6.140985972591623e+21,0.0
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,831,Very Low Risk,70,3,22.19837962962963,0.0,70.0,0,0,0,260675692180167.78,0.0
0x02a4b730674d63f39160a55a73f2d3557a230c1f,686,Low Risk,5,3,9.992766203703704,0.0,2.0,0,0,0,1.525830905855295e+20,0.0
0x02a5948adf2f74c62c6feb8282786e4303e5275d,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.1886507952922616e+18,0.0
0x02a5c129419ffe445e6c07357715994a513741f6,883,Very Low Risk,79,8,87.92561342592593,0.4583333333333333,1.625,1,1,1,1.2505458761657573e+22,0.02531645569620253
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,851,Very Low Risk,9,4,58.731747685185184,1.0,1.5,1,1,0,1.073036989659566e+22,0.0
0x02a73cd5c9135b68798838407a136b41ddea3c5e,911,Excellent,87,3,56.28618055555555,0.6956521739130435,1.9130434782608696,1,1,0,1.360753205342805e+22,0.0
0x02a73d22bd486381e61eca664377a06c446d5316,644,Low Risk,2,1,4.9228703703703705,0.0,2.0,0,0,0,2046703.6636515527,0.0
0x02a7c650e9a1a2d66deab637c07e1d627587c083,616,Low Risk,89,6,92.27206018518518,0.0,7.5,1,0,1,5.108107806581668e+23,0.0449438202247191
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1023023.2953100861,0.0
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,449,Medium Risk,6,2,51.88042824074074,0.0,5.0,1,0,0,5.653034490044009e+21,0.0
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0778008432336695e+18,0.0
0x02a83b64466333f227303407d37c7e8e8fefd5b6,838,Very Low Risk,53,1,42.146261574074074,0.0,36.0,0,0,0,4.837938669799503e+23,0.0
0x02a84f912d51ca31f8505789c648b842c576cf45,632,Low Risk,2,1,1.6400578703703703,0.0,2.0,0,0,0,3.1416924259103867e+18,0.0
